Product Id,Product Name,Product Url,Image Url,Company Name
41GVCZMSYZF,Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-floral-print-fit-and-flare-dress-41GVCZMSYZF,https://cdn01.nnnow.com/web-images/medium/styles/41GVCZMSYZF/1553770567432/1.jpg,NNNOW
UHAHQXWML75,Printed Cold Shoulder Dress,https://www.nnnow.com/sugr-women-printed-cold-shoulder-dress-UHAHQXWML75,https://cdn00.nnnow.com/web-images/medium/styles/UHAHQXWML75/1556799789281/1.jpg,NNNOW
SKZ6JSG5AKT,Checked Fit And Flare Dress,https://www.nnnow.com/sugr-women-checked-fit-and-flare-dress-SKZ6JSG5AKT,https://cdn13.nnnow.com/web-images/medium/styles/SKZ6JSG5AKT/1556176931572/1.jpg,NNNOW
W8NA68LYP64,Splatter Print Cotton T-Shirt Dress,https://www.nnnow.com/sugr-women-splatter-print-cotton-t-shirt-dress-W8NA68LYP64,https://cdn11.nnnow.com/web-images/medium/styles/W8NA68LYP64/1502104507775/1.jpg,NNNOW
ZISFC26SERQ,Striped Fit And Flare Dress,https://www.nnnow.com/sugr-women-striped-fit-and-flare-dress-ZISFC26SERQ,https://cdn06.nnnow.com/web-images/medium/styles/ZISFC26SERQ/1504092461974/1.jpg,NNNOW
ZCST9NL76PO,Printed Front Sweatshirt Dress,https://www.nnnow.com/sugr-women-printed-front-sweatshirt-dress-ZCST9NL76PO,https://cdn10.nnnow.com/web-images/medium/styles/ZCST9NL76PO/1504862435698/1.jpg,NNNOW
H7IB6FYA549,Printed Embroidered Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-embroidered-fit-and-flare-dress-H7IB6FYA549,https://cdn00.nnnow.com/web-images/medium/styles/H7IB6FYA549/1501577310451/1.jpg,NNNOW
L6DBRH4H6QS,Princess Panel Elephant Print Dress,https://www.nnnow.com/bronz-women-princess-panel-elephant-print-dress-L6DBRH4H6QS,https://cdn14.nnnow.com/web-images/medium/styles/L6DBRH4H6QS/1504099403216/1.jpg,NNNOW
JHIJFS2E3QL,Box Pleat Printed Dress,https://www.nnnow.com/bronz-women-box-pleat-printed-dress-JHIJFS2E3QL,https://cdn12.nnnow.com/web-images/medium/styles/JHIJFS2E3QL/1505383645513/1.jpg,NNNOW
M0FTVJLMPBH,Printed Yoke Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-yoke-fit-and-flare-dress-M0FTVJLMPBH,https://cdn00.nnnow.com/web-images/medium/styles/M0FTVJLMPBH/1502436968420/1.jpg,NNNOW
OTMX2UWUTB3,Shawl Collar Shift Dress,https://www.nnnow.com/flying-machine-women-women-shawl-collar-shift-dress-OTMX2UWUTB3,https://cdn06.nnnow.com/web-images/medium/styles/OTMX2UWUTB3/1545643673048/1.jpg,NNNOW
16KRIC0TCMP,Striped Fit And Flare Dress,https://www.nnnow.com/flying-machine-women-women-striped-fit-and-flare-dress-16KRIC0TCMP,https://cdn18.nnnow.com/web-images/medium/styles/16KRIC0TCMP/1557311226216/1.jpg,NNNOW
SO14HYIM821,Contrast Trim Cinched Waist Dress,https://www.nnnow.com/flying-machine-women-women-contrast-trim-cinched-waist-dress-SO14HYIM821,https://cdn17.nnnow.com/web-images/medium/styles/SO14HYIM821/1533731882520/1.jpg,NNNOW
PH0MQEDSYYE,Floral Print V-Neck Empire Waist Dress,https://www.nnnow.com/flying-machine-women-women-floral-print-v-neck-empire-waist-dress-PH0MQEDSYYE,https://cdn17.nnnow.com/web-images/medium/styles/PH0MQEDSYYE/1545632353780/1.jpg,NNNOW
